Hand,RAISE 25,FOLD,RAISE 25 EV,FOLD EV
5h4d,100,0,5.0082779,0
5h5d,100,0,129.878259,0
5h2h,100,0,8.3467579,0.0000048
5h3h,100,0,33.9534032,0.0000048
5h4h,100,0,55.2704853,0.0000048
5h2s,0,100,-10.710845,0
5h3s,0,100,-5.2754688,0
5h4s,100,0,5.0082779,0
6h2c,0,100,-17.0900393,0
6h3c,0,100,-9.022665,0
6h4c,46.2152719,53.7847281,0.0396538,0
6h5c,100,0,3.659277,0
6h6c,100,0,171.725197,0
6h2d,0,100,-17.0900393,0
6h3d,0,100,-9.022665,0
6h4d,46.2152719,53.7847281,0.0396538,0
6h5d,100,0,3.659277,0
6h6d,100,0,171.725197,0
6h2h,100,0,7.2420406,0.0000048
6h3h,100,0,12.3481297,0.0000048
6h4h,99.999994,0.00000596,23.6764121,0.0000048
6h5h,100,0,46.8215364,0.0000048
6h2s,0,100,-17.0900393,0
6h3s,0,100,-9.022665,0
6h4s,46.2152719,53.7847281,0.0396538,0
6h5s,100,0,3.659277,0
7h2c,0,100,-21.5890312,0
7h3c,0,100,-9.9151564,0
7h4c,80.7609081,19.2390919,0.0933743,0
7h5c,100,0,4.485898,0
7h6c,99.999994,0.00000596,13.6278796,0
7h7c,100,0,192.264624,0
7h2d,0,100,-21.5890312,0
7h3d,0,100,-9.9151564,0
7h4d,80.7609081,19.2390919,0.0933743,0
7h5d,100,0,4.485898,0
7h6d,99.999994,0.00000596,13.6278796,0
7h7d,100,0,192.264624,0
7h2h,99.999994,0.00000596,1.5828657,0.0000048
7h3h,100,0,7.7762127,0.0000048
7h4h,100,0,24.7612572,0.0000048
7h5h,100,0,30.3674364,0.0000048
7h6h,100,0,57.3662221,0.0000048
7h2s,0,100,-21.5890312,0
7h3s,0,100,-9.9151564,0
7h4s,80.7609081,19.2390919,0.0933743,0
7h5s,100,0,4.485898,0
7h6s,99.999994,0.00000596,13.6278796,0
8h2c,0,100,-16.2677526,0
8h3c,0,100,-11.7273998,0
8h4c,0,100,-2.4966955,0
8h5c,100,0,1.5783453,0
8h6c,100,0,11.3451362,0
8h7c,100,0,24.2766976,0
8h8c,100,0,244.958706,0
8h2d,0,100,-16.2677526,0
8h3d,0,100,-11.7273998,0
8h4d,0,100,-2.4966955,0
8h5d,100,0,1.5783453,0
8h6d,100,0,11.3451362,0
8h7d,100,0,24.2766976,0
8h8d,100,0,244.958706,0
8h2h,100,0,1.5906382,0.0000048
8h3h,100,0,4.8544073,0.0000048
8h4h,100,0,17.7656627,0.0000048
8h5h,100,0,20.9818053,0.0000048
8h6h,100,0,44.9828368,0.0000048
8h7h,100,0,78.305583,0.0000048
8h2s,0,100,-16.2677526,0
8h3s,0,100,-11.7273998,0
8h4s,0,100,-2.4966955,0
8h5s,100,0,1.5783453,0
8h6s,100,0,11.3451362,0
8h7s,100,0,24.2766976,0
9h2c,0,100,-8.6536169,0
9h3c,0,100,-6.2004328,0
9h4c,0,100,-3.6339474,0
9h5c,75.4226089,24.5773911,0.0674963,0
9h6c,100,0,11.5646458,0
9h7c,100,0,26.7367792,0
9h8c,100,0,33.3230102,0
9h9c,100,0,304.656162,0
9h2d,0,100,-8.6536169,0
9h3d,0,100,-6.2004328,0
9h4d,0,100,-3.6339474,0
9h5d,75.4226089,24.5773911,0.0674963,0
9h6d,100,0,11.5646458,0
9h7d,100,0,26.7367792,0
9h8d,100,0,33.3230102,0
9h9d,100,0,304.656162,0
9h2h,100,0,7.2461081,0.0000048
9h3h,100,0,15.3858733,0.0000048
9h4h,100,0,11.763463,0.0000048
9h5h,100,0,23.2224441,0.0000048
9h6h,100,0,27.6114297,0.0000048
9h7h,100,0,61.4054704,0.0000048
9h8h,100,0,89.4087434,0.0000048
9h2s,0,100,-8.6536169,0
9h3s,0,100,-6.2004328,0
9h4s,0,100,-3.6339474,0
9h5s,75.4226089,24.5773911,0.0674963,0
9h6s,100,0,11.5646458,0
9h7s,100,0,26.7367792,0
9h8s,100,0,33.3230102,0
Th2c,0,100,-6.3606215,0
Th3c,0,100,-3.5437059,0
Th4c,1.08284568,98.9171565,-0.3397512,0
Th5c,76.2265742,23.7734258,0.0879765,0
Th6c,100,0,10.1408935,0
Th7c,100,0,21.0210586,0
Th8c,100,0,30.4837716,0
Th9c,100,0,41.9179261,0
ThTc,100,0,403.643112,0
Th2d,0,100,-6.3606215,0
Th3d,0,100,-3.5437059,0
Th4d,1.08284568,98.9171565,-0.3397512,0
Th5d,76.2265742,23.7734258,0.0879765,0
Th6d,100,0,10.1408935,0
Th7d,100,0,21.0210586,0
Th8d,100,0,30.4837716,0
Th9d,100,0,41.9179261,0
ThTd,100,0,403.643112,0
Th2h,99.999994,0.00000596,12.6827502,0.0000048
Th3h,100,0,15.8758068,0.0000048
Th4h,100,0,19.1339397,0.0000048
Th5h,100,0,22.2952318,0.0000048
Th6h,100,0,37.3945642,0.0000048
Th7h,100,0,51.4119458,0.0000048
Th8h,100,0,91.0653734,0.0000048
Th9h,100,0,101.022296,0.0000048
Th2s,0,100,-6.3606215,0
Th3s,0,100,-3.5437059,0
Th4s,1.08284568,98.9171565,-0.3397512,0
Th5s,76.2265742,23.7734258,0.0879765,0
Th6s,100,0,10.1408935,0
Th7s,100,0,21.0210586,0
Th8s,100,0,30.4837716,0
Th9s,100,0,41.9179261,0
Jh2c,0,100,-5.2354908,0
Jh3c,0,100,-1.8531704,0
Jh4c,0,100,-0.8107471,0
Jh5c,100,0,1.632514,0
Jh6c,100,0,5.417676,0
Jh7c,100,0,18.1936717,0
Jh8c,100,0,28.6573625,0
Jh9c,100,0,44.9714953,0
JhTc,100,0,66.920023,0
JhJc,100,0,498.546791,0
Jh2d,0,100,-5.2354908,0
Jh3d,0,100,-1.8531704,0
Jh4d,0,100,-0.8107471,0
Jh5d,100,0,1.632514,0
Jh6d,100,0,5.417676,0
Jh7d,100,0,18.1936717,0
Jh8d,100,0,28.6573625,0
Jh9d,100,0,44.9714953,0
JhTd,100,0,66.920023,0
JhJd,100,0,498.546791,0
Jh2h,100,0,17.3147202,0.0000048
Jh3h,100,0,20.2272224,0.0000048
Jh4h,100,0,27.8223991,0.0000048
Jh5h,100,0,26.0518622,0.0000048
Jh6h,100,0,28.0001521,0.0000048
Jh7h,100,0,47.6372272,0.0000048
Jh8h,100,0,75.384419,0.0000048
Jh9h,100,0,97.9088593,0.0000048
JhTh,100,0,147.910767,0.0000048
Jh2s,0,100,-5.2354908,0
Jh3s,0,100,-1.8531704,0
Jh4s,0,100,-0.8107471,0
Jh5s,100,0,1.632514,0
Jh6s,100,0,5.417676,0
Jh7s,100,0,18.1936717,0
Jh8s,100,0,28.6573625,0
Jh9s,100,0,44.9714953,0
JhTs,100,0,66.920023,0
Qh2c,0,100,-1.3078928,0
Qh3c,98.5820651,1.41793489,0.2059841,0
Qh4c,99.999994,0.00000596,4.446888,0
Qh5c,99.999994,0.00000596,8.5895872,0
Qh6c,100,0,13.100369,0
Qh7c,99.999994,0.00000596,17.1466327,0
Qh8c,100,0,29.8328304,0
Qh9c,100,0,55.1941592,0
QhTc,100,0,68.8056481,0
QhJc,100,0,89.8802614,0
QhQc,100,0,608.624229,0
Qh2d,0,100,-1.3078928,0
Qh3d,98.5820651,1.41793489,0.2059841,0
Qh4d,99.999994,0.00000596,4.446888,0
Qh5d,99.999994,0.00000596,8.5895872,0
Qh6d,100,0,13.100369,0
Qh7d,99.999994,0.00000596,17.1466327,0
Qh8d,100,0,29.8328304,0
Qh9d,100,0,55.1941592,0
QhTd,100,0,68.8056481,0
QhJd,100,0,89.8802614,0
QhQd,100,0,608.624229,0
Qh2h,100,0,23.5239983,0.0000048
Qh3h,100,0,27.2516918,0.0000048
Qh4h,100,0,28.3367372,0.0000048
Qh5h,100,0,45.0670105,0.0000048
Qh6h,100,0,47.4316865,0.0000048
Qh7h,100,0,53.0733955,0.0000048
Qh8h,100,0,74.8429036,0.0000048
Qh9h,100,0,118.531294,0.0000048
QhTh,100,0,146.848507,0.0000048
QhJh,100,0,164.686995,0.0000048
Qh2s,0,100,-1.3078928,0
Qh3s,98.5820651,1.41793489,0.2059841,0
Qh4s,99.999994,0.00000596,4.446888,0
Qh5s,99.999994,0.00000596,8.5895872,0
Qh6s,100,0,13.100369,0
Qh7s,99.999994,0.00000596,17.1466327,0
Qh8s,100,0,29.8328304,0
Qh9s,100,0,55.1941592,0
QhTs,100,0,68.8056481,0
QhJs,100,0,89.8802614,0
Kh2c,100,0,6.7620468,0
Kh3c,100,0,9.1522121,0
Kh4c,100,0,13.5990024,0
Kh5c,100,0,18.4599137,0
Kh6c,100,0,24.2774296,0
Kh7c,100,0,31.2295592,0
Kh8c,100,0,37.9404497,0
Kh9c,100,0,51.4651492,0
KhTc,100,0,91.2890005,0
KhJc,100,0,105.868988,0
KhQc,100,0,135.586453,0
KhKc,100,0,749.78241,0
Kh2d,100,0,6.7620468,0
Kh3d,100,0,9.1522121,0
Kh4d,100,0,13.5990024,0
Kh5d,100,0,18.4599137,0
Kh6d,100,0,24.2774296,0
Kh7d,100,0,31.2295592,0
Kh8d,100,0,37.9404497,0
Kh9d,100,0,51.4651492,0
KhTd,100,0,91.2890005,0
KhJd,100,0,105.868988,0
KhQd,100,0,135.586453,0
KhKd,100,0,749.78241,0
Kh2h,100,0,50.6286212,0.0000048
Kh3h,100,0,50.0003189,0.0000048
Kh4h,100,0,49.0977021,0.0000048
Kh5h,100,0,68.8898706,0.0000048
Kh6h,100,0,68.7997496,0.0000048
Kh7h,100,0,76.8880868,0.0000048
Kh8h,100,0,91.5304995,0.0000048
Kh9h,100,0,121.155839,0.0000048
KhTh,100,0,162.558756,0.0000048
KhJh,100,0,178.450289,0.0000048
KhQh,100,0,212.652416,0.0000048
Kh2s,100,0,6.7620468,0
Kh3s,100,0,9.1522121,0
Kh4s,100,0,13.5990024,0
Kh5s,100,0,18.4599137,0
Kh6s,100,0,24.2774296,0
Kh7s,100,0,31.2295592,0
Kh8s,100,0,37.9404497,0
Kh9s,100,0,51.4651492,0
KhTs,100,0,91.2890005,0
KhJs,100,0,105.868988,0
KhQs,100,0,135.586453,0
Ah2c,100,0,27.9819989,0
Ah3c,100,0,32.0459235,0
Ah4c,100,0,41.0421675,0
Ah5c,100,0,40.6097412,0
Ah6c,100,0,42.128768,0
Ah7c,100,0,49.9869978,0
Ah8c,100,0,62.438637,0
Ah9c,100,0,91.04527,0
AhTc,100,0,125.327683,0
AhJc,100,0,159.433012,0
AhQc,100,0,227.796307,0
AhKc,100,0,313.515625,0
AhAc,100,0,896.275864,0
Ah2d,100,0,27.9819989,0
Ah3d,100,0,32.0459235,0
Ah4d,100,0,41.0421675,0
Ah5d,100,0,40.6097412,0
Ah6d,100,0,42.128768,0
Ah7d,100,0,49.9869978,0
Ah8d,100,0,62.438637,0
Ah9d,100,0,91.04527,0
AhTd,100,0,125.327683,0
AhJd,100,0,159.433012,0
AhQd,100,0,227.796307,0
AhKd,100,0,313.515625,0
AhAd,100,0,896.275864,0
Ah2h,100,0,90.0056267,0.0000048
Ah3h,100,0,97.0072651,0.0000048
Ah4h,100,0,108.271341,0.0000048
Ah5h,100,0,118.108072,0.0000048
Ah6h,100,0,96.7691088,0.0000048
Ah7h,100,0,108.810148,0.0000048
Ah8h,100,0,139.447374,0.0000048
Ah9h,100,0,150.698786,0.0000048
AhTh,100,0,202.472553,0.0000048
AhJh,100,0,237.122326,0.0000048
AhQh,100,0,298.843155,0.0000048
AhKh,100,0,385.97641,0.0000048
Ah2s,100,0,27.9819989,0
Ah3s,100,0,32.0459235,0
Ah4s,100,0,41.0421675,0
Ah5s,100,0,40.6097412,0
Ah6s,100,0,42.128768,0
Ah7s,100,0,49.9869978,0
Ah8s,100,0,62.438637,0
Ah9s,100,0,91.04527,0
AhTs,100,0,125.327683,0
AhJs,100,0,159.433012,0
AhQs,100,0,227.796307,0
AhKs,100,0,313.515625,0
2s2c,100,0,80.0838351,0
2s2d,100,0,80.0838351,0
2s2h,100,0,80.0838351,0
3s2c,0,100,-18.9145327,0
3s3c,100,0,97.4195051,0
3s2d,0,100,-18.9145327,0
3s3d,100,0,97.4195051,0
3s2h,0,100,-18.9145327,0
3s3h,100,0,97.4195051,0
3s2s,100,0,0.7369232,0.0000048
4s2c,0,100,-11.5747452,0
4s3c,0,100,-1.7203093,0
4s4c,100,0,108.578177,0
4s2d,0,100,-11.5747452,0
4s3d,0,100,-1.7203093,0
4s4d,100,0,108.578177,0
4s2h,0,100,-11.5747452,0
4s3h,0,100,-1.7203093,0
4s4h,100,0,108.578177,0
4s2s,100,0,7.9003429,0.0000048
4s3s,100,0,22.4423981,0.0000048
5s2c,0,100,-10.710845,0
5s3c,0,100,-5.2754688,0
5s4c,100,0,5.0082779,0
5s5c,100,0,129.878259,0
5s2d,0,100,-10.710845,0
5s3d,0,100,-5.2754688,0
5s4d,100,0,5.0082779,0
5s5d,100,0,129.878259,0
5s2h,0,100,-10.710845,0
5s3h,0,100,-5.2754688,0
5s4h,100,0,5.0082779,0
5s5h,100,0,129.878259,0
5s2s,100,0,8.3467579,0.0000048
5s3s,100,0,33.9534032,0.0000048
5s4s,100,0,55.2704853,0.0000048
6s2c,0,100,-17.0900393,0
6s3c,0,100,-9.022665,0
6s4c,46.2152719,53.7847281,0.0396538,0
6s5c,100,0,3.659277,0
6s6c,100,0,171.725197,0
6s2d,0,100,-17.0900393,0
6s3d,0,100,-9.022665,0
6s4d,46.2152719,53.7847281,0.0396538,0
6s5d,100,0,3.659277,0
6s6d,100,0,171.725197,0
6s2h,0,100,-17.0900393,0
6s3h,0,100,-9.022665,0
6s4h,46.2152719,53.7847281,0.0396538,0
6s5h,100,0,3.659277,0
6s6h,100,0,171.725197,0
6s2s,100,0,7.2420406,0.0000048
6s3s,100,0,12.3481297,0.0000048
6s4s,99.999994,0.00000596,23.6764121,0.0000048
6s5s,100,0,46.8215364,0.0000048
7s2c,0,100,-21.5890312,0
7s3c,0,100,-9.9151564,0
7s4c,80.7609081,19.2390919,0.0933743,0
7s5c,100,0,4.485898,0
7s6c,99.999994,0.00000596,13.6278796,0
7s7c,100,0,192.264624,0
7s2d,0,100,-21.5890312,0
7s3d,0,100,-9.9151564,0
7s4d,80.7609081,19.2390919,0.0933743,0
7s5d,100,0,4.485898,0
7s6d,99.999994,0.00000596,13.6278796,0
7s7d,100,0,192.264624,0
7s2h,0,100,-21.5890312,0
7s3h,0,100,-9.9151564,0
7s4h,80.7609081,19.2390919,0.0933743,0
7s5h,100,0,4.485898,0
7s6h,99.999994,0.00000596,13.6278796,0
7s7h,100,0,192.264624,0
7s2s,99.999994,0.00000596,1.5828657,0.0000048
7s3s,100,0,7.7762127,0.0000048
7s4s,100,0,24.7612572,0.0000048
7s5s,100,0,30.3674364,0.0000048
7s6s,100,0,57.3662221,0.0000048
8s2c,0,100,-16.2677526,0
8s3c,0,100,-11.7273998,0
8s4c,0,100,-2.4966955,0
8s5c,100,0,1.5783453,0
8s6c,100,0,11.3451362,0
8s7c,100,0,24.2766976,0
8s8c,100,0,244.958706,0
8s2d,0,100,-16.2677526,0
8s3d,0,100,-11.7273998,0
8s4d,0,100,-2.4966955,0
8s5d,100,0,1.5783453,0
8s6d,100,0,11.3451362,0
8s7d,100,0,24.2766976,0
8s8d,100,0,244.958706,0
8s2h,0,100,-16.2677526,0
8s3h,0,100,-11.7273998,0
8s4h,0,100,-2.4966955,0
8s5h,100,0,1.5783453,0
8s6h,100,0,11.3451362,0
8s7h,100,0,24.2766976,0
8s8h,100,0,244.958706,0
8s2s,100,0,1.5906382,0.0000048
8s3s,100,0,4.8544073,0.0000048
8s4s,100,0,17.7656627,0.0000048
8s5s,100,0,20.9818053,0.0000048
8s6s,100,0,44.9828368,0.0000048
8s7s,100,0,78.305583,0.0000048
9s2c,0,100,-8.6536169,0
9s3c,0,100,-6.2004328,0
9s4c,0,100,-3.6339474,0
9s5c,75.4226089,24.5773911,0.0674963,0
9s6c,100,0,11.5646458,0
9s7c,100,0,26.7367792,0
9s8c,100,0,33.3230102,0
9s9c,100,0,304.656162,0
9s2d,0,100,-8.6536169,0
9s3d,0,100,-6.2004328,0
9s4d,0,100,-3.6339474,0
9s5d,75.4226089,24.5773911,0.0674963,0
9s6d,100,0,11.5646458,0
9s7d,100,0,26.7367792,0
9s8d,100,0,33.3230102,0
9s9d,100,0,304.656162,0
9s2h,0,100,-8.6536169,0
9s3h,0,100,-6.2004328,0
9s4h,0,100,-3.6339474,0
9s5h,75.4226089,24.5773911,0.0674963,0
9s6h,100,0,11.5646458,0
9s7h,100,0,26.7367792,0
9s8h,100,0,33.3230102,0
9s9h,100,0,304.656162,0
9s2s,100,0,7.2461081,0.0000048
9s3s,100,0,15.3858733,0.0000048
9s4s,100,0,11.763463,0.0000048
9s5s,100,0,23.2224441,0.0000048
9s6s,100,0,27.6114297,0.0000048
9s7s,100,0,61.4054704,0.0000048
9s8s,100,0,89.4087434,0.0000048
Ts2c,0,100,-6.3606215,0
Ts3c,0,100,-3.5437059,0
Ts4c,1.08284568,98.9171565,-0.3397512,0
Ts5c,76.2265742,23.7734258,0.0879765,0
Ts6c,100,0,10.1408935,0
Ts7c,100,0,21.0210586,0
Ts8c,100,0,30.4837716,0
Ts9c,100,0,41.9179261,0
TsTc,100,0,403.643112,0
Ts2d,0,100,-6.3606215,0
Ts3d,0,100,-3.5437059,0
Ts4d,1.08284568,98.9171565,-0.3397512,0
Ts5d,76.2265742,23.7734258,0.0879765,0
Ts6d,100,0,10.1408935,0
Ts7d,100,0,21.0210586,0
Ts8d,100,0,30.4837716,0
Ts9d,100,0,41.9179261,0
TsTd,100,0,403.643112,0
Ts2h,0,100,-6.3606215,0
Ts3h,0,100,-3.5437059,0
Ts4h,1.08284568,98.9171565,-0.3397512,0
Ts5h,76.2265742,23.7734258,0.0879765,0
Ts6h,100,0,10.1408935,0
Ts7h,100,0,21.0210586,0
Ts8h,100,0,30.4837716,0
Ts9h,100,0,41.9179261,0
TsTh,100,0,403.643112,0
Ts2s,99.999994,0.00000596,12.6827502,0.0000048
Ts3s,100,0,15.8758068,0.0000048
Ts4s,100,0,19.1339397,0.0000048
Ts5s,100,0,22.2952318,0.0000048
Ts6s,100,0,37.3945642,0.0000048
Ts7s,100,0,51.4119458,0.0000048
Ts8s,100,0,91.0653734,0.0000048
Ts9s,100,0,101.022296,0.0000048
Js2c,0,100,-5.2354908,0
Js3c,0,100,-1.8531704,0
Js4c,0,100,-0.8107471,0
Js5c,100,0,1.632514,0
Js6c,100,0,5.417676,0
Js7c,100,0,18.1936717,0
Js8c,100,0,28.6573625,0
Js9c,100,0,44.9714953,0
JsTc,100,0,66.920023,0
JsJc,100,0,498.546791,0
Js2d,0,100,-5.2354908,0
Js3d,0,100,-1.8531704,0
Js4d,0,100,-0.8107471,0
Js5d,100,0,1.632514,0
Js6d,100,0,5.417676,0
Js7d,100,0,18.1936717,0
Js8d,100,0,28.6573625,0
Js9d,100,0,44.9714953,0
JsTd,100,0,66.920023,0
JsJd,100,0,498.546791,0
Js2h,0,100,-5.2354908,0
Js3h,0,100,-1.8531704,0
Js4h,0,100,-0.8107471,0
Js5h,100,0,1.632514,0
Js6h,100,0,5.417676,0
Js7h,100,0,18.1936717,0
Js8h,100,0,28.6573625,0
Js9h,100,0,44.9714953,0
JsTh,100,0,66.920023,0
JsJh,100,0,498.546791,0
Js2s,100,0,17.3147202,0.0000048
Js3s,100,0,20.2272224,0.0000048
Js4s,100,0,27.8223991,0.0000048
Js5s,100,0,26.0518622,0.0000048
Js6s,100,0,28.0001521,0.0000048
Js7s,100,0,47.6372272,0.0000048
Js8s,100,0,75.384419,0.0000048
Js9s,100,0,97.9088593,0.0000048
JsTs,100,0,147.910767,0.0000048
Qs2c,0,100,-1.3078928,0
Qs3c,98.5820651,1.41793489,0.2059841,0
Qs4c,99.999994,0.00000596,4.446888,0
Qs5c,99.999994,0.00000596,8.5895872,0
Qs6c,100,0,13.100369,0
Qs7c,99.999994,0.00000596,17.1466327,0
Qs8c,100,0,29.8328304,0
Qs9c,100,0,55.1941592,0
QsTc,100,0,68.8056481,0
QsJc,100,0,89.8802614,0
QsQc,100,0,608.624229,0
Qs2d,0,100,-1.3078928,0
Qs3d,98.5820651,1.41793489,0.2059841,0
Qs4d,99.999994,0.00000596,4.446888,0
Qs5d,99.999994,0.00000596,8.5895872,0
Qs6d,100,0,13.100369,0
Qs7d,99.999994,0.00000596,17.1466327,0
Qs8d,100,0,29.8328304,0
Qs9d,100,0,55.1941592,0
QsTd,100,0,68.8056481,0
QsJd,100,0,89.8802614,0
QsQd,100,0,608.624229,0
Qs2h,0,100,-1.3078928,0
Qs3h,98.5820651,1.41793489,0.2059841,0
Qs4h,99.999994,0.00000596,4.446888,0
Qs5h,99.999994,0.00000596,8.5895872,0
Qs6h,100,0,13.100369,0
Qs7h,99.999994,0.00000596,17.1466327,0
Qs8h,100,0,29.8328304,0
Qs9h,100,0,55.1941592,0
QsTh,100,0,68.8056481,0
QsJh,100,0,89.8802614,0
QsQh,100,0,608.624229,0
Qs2s,100,0,23.5239983,0.0000048
Qs3s,100,0,27.2516918,0.0000048
Qs4s,100,0,28.3367372,0.0000048
Qs5s,100,0,45.0670105,0.0000048
Qs6s,100,0,47.4316865,0.0000048
Qs7s,100,0,53.0733955,0.0000048
Qs8s,100,0,74.8429036,0.0000048
Qs9s,100,0,118.531294,0.0000048
QsTs,100,0,146.848507,0.0000048
QsJs,100,0,164.686995,0.0000048
Ks2c,100,0,6.7620468,0
Ks3c,100,0,9.1522121,0
Ks4c,100,0,13.5990024,0
Ks5c,100,0,18.4599137,0
Ks6c,100,0,24.2774296,0
Ks7c,100,0,31.2295592,0
Ks8c,100,0,37.9404497,0
Ks9c,100,0,51.4651492,0
KsTc,100,0,91.2890005,0
KsJc,100,0,105.868988,0
KsQc,100,0,135.586453,0
KsKc,100,0,749.78241,0
Ks2d,100,0,6.7620468,0
Ks3d,100,0,9.1522121,0
Ks4d,100,0,13.5990024,0
Ks5d,100,0,18.4599137,0
Ks6d,100,0,24.2774296,0
Ks7d,100,0,31.2295592,0
Ks8d,100,0,37.9404497,0
Ks9d,100,0,51.4651492,0
KsTd,100,0,91.2890005,0
KsJd,100,0,105.868988,0
KsQd,100,0,135.586453,0
KsKd,100,0,749.78241,0
Ks2h,100,0,6.7620468,0
Ks3h,100,0,9.1522121,0
Ks4h,100,0,13.5990024,0
Ks5h,100,0,18.4599137,0
Ks6h,100,0,24.2774296,0
Ks7h,100,0,31.2295592,0
Ks8h,100,0,37.9404497,0
Ks9h,100,0,51.4651492,0
KsTh,100,0,91.2890005,0
KsJh,100,0,105.868988,0
KsQh,100,0,135.586453,0
KsKh,100,0,749.78241,0
Ks2s,100,0,50.6286212,0.0000048
Ks3s,100,0,50.0003189,0.0000048
Ks4s,100,0,49.0977021,0.0000048
Ks5s,100,0,68.8898706,0.0000048
Ks6s,100,0,68.7997496,0.0000048
Ks7s,100,0,76.8880868,0.0000048
Ks8s,100,0,91.5304995,0.0000048
Ks9s,100,0,121.155839,0.0000048
KsTs,100,0,162.558756,0.0000048
KsJs,100,0,178.450289,0.0000048
KsQs,100,0,212.652416,0.0000048
As2c,100,0,27.9819989,0
As3c,100,0,32.0459235,0
As4c,100,0,41.0421675,0
As5c,100,0,40.6097412,0
As6c,100,0,42.128768,0
As7c,100,0,49.9869978,0
As8c,100,0,62.438637,0
As9c,100,0,91.04527,0
AsTc,100,0,125.327683,0
AsJc,100,0,159.433012,0
AsQc,100,0,227.796307,0
AsKc,100,0,313.515625,0
AsAc,100,0,896.275864,0
As2d,100,0,27.9819989,0
As3d,100,0,32.0459235,0
As4d,100,0,41.0421675,0
As5d,100,0,40.6097412,0
As6d,100,0,42.128768,0
As7d,100,0,49.9869978,0
As8d,100,0,62.438637,0
As9d,100,0,91.04527,0
AsTd,100,0,125.327683,0
AsJd,100,0,159.433012,0
AsQd,100,0,227.796307,0
AsKd,100,0,313.515625,0
AsAd,100,0,896.275864,0
As2h,100,0,27.9819989,0
As3h,100,0,32.0459235,0
As4h,100,0,41.0421675,0
As5h,100,0,40.6097412,0
As6h,100,0,42.128768,0
As7h,100,0,49.9869978,0
As8h,100,0,62.438637,0
As9h,100,0,91.04527,0
AsTh,100,0,125.327683,0
AsJh,100,0,159.433012,0
AsQh,100,0,227.796307,0
AsKh,100,0,313.515625,0
AsAh,100,0,896.275864,0
As2s,100,0,90.0056267,0.0000048
As3s,100,0,97.0072651,0.0000048
As4s,100,0,108.271341,0.0000048
As5s,100,0,118.108072,0.0000048
As6s,100,0,96.7691088,0.0000048
As7s,100,0,108.810148,0.0000048
As8s,100,0,139.447374,0.0000048
As9s,100,0,150.698786,0.0000048
AsTs,100,0,202.472553,0.0000048
AsJs,100,0,237.122326,0.0000048
AsQs,100,0,298.843155,0.0000048
AsKs,100,0,385.97641,0.0000048
